%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
27621000000,0,27250.0,-21.2132078496,8.17379540725,-67.410013701,-12.0056282494,-60.959873192,-29.3870032568,-55.4043854516
27622000000,0,27251.0,-21.279746315,8.05111345794,-67.3200136823,-122.855476359,-41.4992321608,-29.3308597729,55.5354626772
27624000000,0,27252.0,-21.3460747579,8.03903584512,-67.2300136636,-12.1247928026,-60.9043558284,-29.385110603,-55.105220861
27624000000,0,27253.0,-21.4121925237,7.90344608934,-67.1400136449,-136.398397898,-39.077565084,-29.315638613,69.258384253
27625000000,0,27254.0,-21.4780989597,7.89114794476,-67.0500136261,-13.3978808336,-60.6230567986,-29.3692469045,-53.6521327925
27626000000,0,27255.0,-21.5437934156,7.76618553935,-66.9600136074,-125.155468264,-40.9985321815,-29.309978955,58.1954546561
27627000000,0,27256.0,-21.609275243,7.75365470431,-66.8700135887,-12.572341839,-60.7246994099,-29.3629299473,-54.2976717497
27628000000,0,27257.0,-21.6745437955,7.61633191595,-66.78001357,-139.881483138,-38.3636008944,-29.2908757115,73.101469568
27629000000,0,27258.0,-21.7395984291,7.60323064639,-66.6900135512,-14.2166572411,-60.3712137336,-29.3428290755,-52.4733563101
27630000000,0,27259.0,-21.8044385016,7.47656767583,-66.6000135325,-126.845198888,-40.5902197354,-29.2810061774,60.2451853551
27631000000,0,27260.0,-21.869063373,7.46823042247,-66.5100135138,-8.37997096014,-61.3488306412,-29.3372937955,-58.1300425537
27632000000,0,27261.0,-21.9334724057,7.33302333669,-66.4200134951,-137.659804744,-38.6459739252,-29.2664957424,71.239791249
27633000000,0,27262.0,-21.9976649638,7.32535072714,-66.3300134764,-8.80049175811,-61.2191000167,-29.323015691,-57.5295217182
27634000000,0,27263.0,-22.0616404139,7.17246931769,-66.2400134576,-153.032483099,-35.8749957951,-29.2341097316,86.7924696418
27635000000,0,27264.0,-22.1253981245,7.14880488463,-66.1500134389,-23.7008752545,-58.5018829291,-29.2742030091,-42.4491381844
27637000000,0,27265.0,-22.1889374663,7.00591185058,-66.0600134202,-145.707221682,-37.0535565696,-29.1948493169,79.6472082622
27637000000,0,27266.0,-22.2522578123,6.9961391621,-65.9700134015,-10.8643516225,-60.6658225375,-29.2483969744,-55.105661779
27638000000,0,27267.0,-22.3153585374,6.86858028646,-65.8800133827,-127.750102202,-40.1372061835,-29.1839388239,61.8700888191
27639000000,0,27268.0,-22.378239019,6.86718616729,-65.790013364,-1.60996637301,-62.2444144559,-29.2454251863,-64.180046991
27640000000,0,27269.0,-22.4408986364,6.70041754853,-65.7000133453,-167.699692344,-33.0588823565,-29.141316185,101.999678999
27641000000,0,27270.0,-22.5033367712,6.68252603513,-65.6100133266,-18.7877519684,-59.1109540423,-29.1858628064,-46.8222613582
27642000000,0,27271.0,-22.5655528072,6.55195296743,-65.5200133078,-130.749509083,-39.4349316624,-29.1175057746,65.2294957754
27643000000,0,27272.0,-22.6275461303,6.54930904501,-65.4300132891,-2.76946036344,-61.8595355458,-29.1768551753,-62.6605529257
27644000000,0,27273.0,-22.6893161286,6.40958699014,-65.3400132704,-141.902892681,-37.4244157229,-29.0989031187,76.5628794105
27645000000,0,27274.0,-22.7508621925,6.40948059162,-65.2500132517,-0.0694728810907,-62.2705366812,-29.1603427841,-65.1805403706
27646000000,0,27275.0,-22.8121837146,6.25680874512,-65.1600132329,-152.864462746,-35.4276413688,-29.0689924597,87.7044495135
27647000000,0,27276.0,-22.8732800896,6.17824150835,-65.0700132142,-78.6019381419,-48.3426939613,-29.051521598,13.5319249277
27648000000,0,27277.0,-22.9341507146,5.99849612693,-64.9800131955,-182.618340241,-29.9652273014,-28.9326468416,117.638327045
27649000000,0,27278.0,-22.9947949888,5.94463575013,-64.8900131768,-54.6050867347,-52.3038824207,-28.939430739,-10.2849264421
27650000000,0,27279.0,-23.0552123137,5.77497420583,-64.800013158,-175.709718528,-30.9607661206,-28.8301865195,110.90970537
27651000000,0,27280.0,-23.1154020929,5.72136582853,-64.7100131393,-55.1291244971,-52.0018242883,-28.8367679215,-9.58088864219
27652000000,0,27281.0,-23.1753637325,5.5423570338,-64.6200131206,-184.99561106,-29.1123668164,-28.7177207663,120.375597939
27653000000,0,27282.0,-23.2350966405,5.48723817966,-64.5300131019,-56.6156328778,-51.5112403623,-28.7223348202,-7.9143802241
27654000000,0,27283.0,-23.2946002275,5.31366205505,-64.4400130832,-179.488527797,-29.8510769874,-28.6082622826,115.048514714
27655000000,0,27284.0,-23.3538739063,5.26754526425,-64.3500130644,-47.4564648883,-52.902269486,-28.6214191705,-16.8935481761
27656000000,0,27285.0,-23.4129170917,5.09821653632,-64.2600130457,-175.130004452,-30.4108452847,-28.511133628,110.869991407
27657000000,0,27286.0,-23.4717292011,5.06071435941,-64.170013027,-38.8175046182,-54.2233445498,-28.5324435605,-25.3525084088
27658000000,0,27287.0,-23.530309654,4.89382496701,-64.0800130083,-170.284890961,-31.0732191325,-28.424134621,106.204877953
27659000000,0,27288.0,-23.5886578722,4.84190029685,-63.9900129895,-53.2678224644,-51.4920493872,-28.430558169,-10.7221905252
27660000000,0,27289.0,-23.6467732799,4.66743382817,-63.9000129708,-188.527933362,-27.6659326496,-28.3142071081,124.627920391
27661000000,0,27290.0,-23.7046553035,4.57055900905,-63.8100129521,-97.9444290013,-43.3919701356,-28.2752143125,34.1344160492
27662000000,0,27291.0,-23.7623033717,4.45600117912,-63.7200129334,-113.490326643,-40.5636654954,-28.2183045508,49.7703137097
27663000000,0,27292.0,-23.8197169156,4.45553425448,-63.6300129146,-0.323186634431,-60.3987359848,-28.2752511701,-63.3068262802
27664000000,0,27293.0,-23.8768953685,4.31044948177,-63.5400128959,-145.324748651,-34.9220610699,-28.1873448502,81.7847357548
27665000000,0,27294.0,-23.933838166,4.30840536516,-63.4500128772,-2.09793256983,-59.9999593374,-28.2422435312,-61.3520803074
27666000000,0,27295.0,-23.9905447463,4.15605263358,-63.3600128585,-152.370541892,-33.5898047573,-28.1465973799,89.0105290333
27667000000,0,27296.0,-24.0470145496,4.14284587106,-63.2700128397,-13.2035785383,-57.9388171808,-28.1898604206,-50.0664343014
27668000000,0,27297.0,-24.1032470185,3.98688456109,-63.180012821,-160.126803985,-32.1061146082,-28.0901315796,96.946791164
27669000000,0,27298.0,-24.1592415981,3.93833712518,-63.0900128023,-49.3363017497,-51.4399907765,-28.0975787233,-13.7537110526
27670000000,0,27299.0,-24.2149977358,3.79367442364,-63.0000127836,-150.425769467,-33.6256747819,-28.0086721594,87.4257566839
27671000000,0,27300.0,-24.2705148812,3.79289095193,-62.9100127648,-0.664362816517,-59.8437860274,-28.0634058331,-62.2456499483
27672000000,0,27301.0,-24.3257924864,3.63892174896,-62.8200127461,-154.303448144,-32.8407553589,-27.9647142353,91.4834353984
27673000000,0,27302.0,-24.3808300059,3.61253330219,-62.7300127274,-26.4637142048,-55.1872875291,-27.993363308,-36.2662985226
27674000000,0,27303.0,-24.4356268964,3.4502946274,-62.6400127087,-168.056115906,-30.2715274023,-27.8859215238,105.416103197
27675000000,0,27304.0,-24.4901826171,3.43111962233,-62.5500126899,-20.4701407844,-56.0761770217,-27.9213022395,-42.0798719055
27676000000,0,27305.0,-24.5444966297,3.27505195721,-62.4600126712,-163.754781657,-30.874993164,-27.8195485869,101.294768986
27677000000,0,27306.0,-24.5985683979,3.2648133622,-62.3700126525,-11.958461489,-57.429238786,-27.8633817601,-50.4115511635
27678000000,0,27307.0,-24.6523973882,3.11656373528,-62.2800126338,-154.397283366,-32.3884766858,-27.7689611235,92.1172707323
27679000000,0,27308.0,-24.7059830693,3.1161896446,-62.1900126151,-2.16304489179,-59.0355218773,-27.8221727139,-60.0269677233
27680000000,0,27309.0,-24.7593249124,2.97452493412,-62.1000125963,-147.404573066,-33.516237963,-27.7338498465,85.30456047
27681000000,0,27310.0,-24.8124223909,2.97402292422,-62.0100125776,-0.368655047509,-59.2549299327,-27.7864453151,-61.6413575301
27682000000,0,27311.0,-24.8652749808,2.80856130826,-61.9200125589,-175.671201823,-28.4466222649,-27.673836289,113.751189264
27683000000,0,27312.0,-24.9178821604,2.80835270818,-61.8300125402,-1.46328381253,-58.9273782539,-27.7262348686,-60.3667287276
27684000000,0,27313.0,-24.9702434107,2.66914462743,-61.7400125214,-144.074881938,-33.8696797985,-27.6393880381,82.3348694166
27685000000,0,27314.0,-25.0223582147,2.66859640338,-61.6500125027,-0.438738728647,-59.0132035002,-27.6909546181,-61.2112737741
27686000000,0,27315.0,-25.0742260581,2.50418001755,-61.560012484,-173.062334972,-28.6725663717,-27.5784060757,111.502322488
27687000000,0,27316.0,-25.1258464291,2.50263226988,-61.4700124653,-2.85208912103,-58.4515375313,-27.628478699,-58.6179233442
27688000000,0,27317.0,-25.1772188181,2.39654441954,-61.3800124465,-157.139919249,-31.4120323801,-27.5737632376,95.7599068023
27689000000,0,27318.0,-25.2283427181,2.347716908,-61.2900124278,-50.2517781428,-50.0558284251,-27.5760596261,-11.038234285
27690000000,0,27319.0,-25.2792176245,2.24378060792,-61.2000124091,-127.910668591,-36.3934803808,-27.5229982325,66.7106561818
27691000000,0,27320.0,-25.3298430353,2.21711430667,-61.1100123904,-28.0462179068,-53.8492200188,-27.546957342,-33.0637944836
27692000000,0,27321.0,-25.3802184508,2.05506061521,-61.0200123716,-174.785094123,-28.0278367558,-27.435279066,113.765081751
27693000000,0,27322.0,-25.4303433737,2.00156240434,-60.9300123529,-55.4939079513,-48.8264766372,-27.431905778,-5.43610440158
27694000000,0,27323.0,-25.4802173094,1.83015025655,-60.8400123342,-182.336991863,-26.4603546507,-27.310367566,121.496979528
27695000000,0,27324.0,-25.5298397657,1.79618563279,-60.7500123155,-35.8972517528,-52.0305256443,-27.3260253985,-24.8527605627
27696000000,0,27325.0,-25.5792102527,1.64612080267,-60.6600122967,-162.473398853,-29.7473723173,-27.2253310554,101.813386557
27697000000,0,27326.0,-25.6283282833,1.6233146963,-60.570012278,-25.1996922165,-53.7363639033,-27.2516429796,-35.3703200615
27698000000,0,27327.0,-25.6771933726,1.4773630269,-60.4800122593,-158.615507387,-30.2657602818,-27.1545563995,98.1354951282
27699000000,0,27328.0,-25.7258050384,1.47695974113,-60.3900122406,-0.124669040598,-57.996055676,-27.2027647795,-60.2653432
27700000000,0,27329.0,-25.7741628009,1.34632777265,-60.3000122218,-143.913334827,-32.7409009349,-27.1204905735,83.6133226054
27701000000,0,27330.0,-25.8222661828,1.35390328184,-60.2100122031,4.96974874579,-58.8073656315,-27.1761694646,-65.1797609489
27702000000,0,27331.0,-25.8701147093,1.21158856091,-60.1200121844,-155.947695584,-30.5413966587,-27.0817032702,95.8276833992
27703000000,0,27332.0,-25.9177079083,1.21580988355,-60.0300121657,0.356790386535,-57.8963955595,-27.1335177919,-60.3868025522
27704000000,0,27333.0,-25.96504531,1.08694949307,-59.940012147,-142.895386193,-32.7361869506,-27.051994803,82.9553740464
27705000000,0,27334.0,-26.0121264471,1.0928410987,-59.8500121282,3.1393357316,-58.3007957413,-27.1049675458,-62.9893478598
27706000000,0,27335.0,-26.058950855,0.950688521144,-59.7600121095,-156.555139942,-30.2467705907,-27.0096393762,96.795127833
27707000000,0,27336.0,-26.1055180717,0.950321342168,-59.6700120908,-0.212620499664,-57.5986084623,-27.0558394138,-59.4573915911
27708000000,0,27337.0,-26.1518276374,0.821106015615,-59.5800120721,-143.89273051,-32.3612980035,-26.972933653,84.3127184383
27709000000,0,27338.0,-26.1978790951,0.822685137264,-59.4900120533,-0.34992688646,-57.4816612621,-27.0205642324,-59.1400851669
27710000000,0,27339.0,-26.2436719903,0.693783083213,-59.4000120346,-143.950595769,-32.2578608966,-26.9374550735,84.5505837344
27711000000,0,27340.0,-26.2892058711,0.693435754101,-59.3100120159,-0.195974367312,-57.4109276917,-26.9826416252,-59.1140376486
27712000000,0,27341.0,-26.334480288,0.550431401187,-59.2200119972,-158.661600454,-29.5671853373,-26.8849116892,99.441588457
27713000000,0,27342.0,-26.3794947943,0.550385861592,-59.1300119784,-5.01058861865,-56.447117987,-26.9298806559,-54.1194233598
27714000000,0,27343.0,-26.4242489456,0.419960750012,-59.0400119597,-145.69707219,-31.7274676164,-26.8442096956,86.6570602305
27715000000,0,27344.0,-26.4687423002,0.419805996966,-58.950011941,-2.87115487387,-56.7169650528,-26.8885482971,-56.0788570671
27716000000,0,27345.0,-26.512974419,0.289830204636,-58.8600119223,-145.957347987,-31.5783595349,-26.8028046236,87.0973360652
27717000000,0,27346.0,-26.5569448654,0.287155898796,-58.7700119035,-6.74262955027,-55.9322739035,-26.8441007642,-52.0273823533
27718000000,0,27347.0,-26.6006532056,0.144064209596,-58.6800118848,-161.241572706,-28.7779624308,-26.7447174152,102.561560821
27719000000,0,27348.0,-26.644099008,0.135001583794,-58.5900118661,-12.6229720182,-54.7610981397,-26.7791005918,-45.9670398479
27720000000,0,27349.0,-26.6872818439,0.010091520902,-58.5000118474,-145.563611733,-31.400235386,-26.6973733648,87.0635998853
27721000000,0,27350.0,-26.7302012872,0.00384844717343,-58.4100118286,-9.49814876386,-55.19643808,-26.7340497343,-48.9118630648
27722000000,0,27351.0,-26.7728569141,-0.127553749633,-58.3200118099,-144.647607933,-31.437812624,-26.6453031645,86.3275961226
27723000000,0,27352.0,-26.8152483037,-0.136012087302,-58.2300117912,-12.4731179798,-54.5501245655,-26.6792362164,-45.7568938114
27724000000,0,27353.0,-26.8573750377,-0.276298450595,-58.1400117725,-154.866367648,-29.5107905425,-26.5810765871,96.7263558759
27725000000,0,27354.0,-26.8992367002,-0.305036803029,-58.0500117537,-32.4167747907,-50.8894682562,-26.5941998972,-25.6332369631
27726000000,0,27355.0,-26.9408328781,-0.455154134672,-57.960011735,-164.54492555,-27.6236473327,-26.4856787435,106.584913815
27727000000,0,27356.0,-26.9821631609,-0.478091415536,-57.8700117163,-27.0429128718,-51.6386647078,-26.5040717454,-30.8270988445
27728000000,0,27357.0,-27.0232271406,-0.609089982621,-57.7800116976,-145.807499524,-30.737664905,-26.414137158,88.0274878262
27729000000,0,27358.0,-27.064024412,-0.62411638479,-57.6900116789,-18.820931557,-52.9302681415,-26.4399080272,-38.8690801218
27730000000,0,27359.0,-27.1045545724,-0.764863813248,-57.6000116601,-154.052575588,-29.1372785833,-26.3396907591,96.4525639275
27731000000,0,27360.0,-27.1448172217,-0.780286970136,-57.5100116414,-19.434451627,-52.6602137755,-26.3645302516,-38.0755600144
27732000000,0,27361.0,-27.1848119627,-0.903786925692,-57.4200116227,-138.269513395,-31.7581351172,-26.281025037,80.849501772
27733000000,0,27362.0,-27.2245384006,-0.914694694973,-57.330011604,-14.8724663,-53.3295683185,-26.3098437056,-42.457545304
27734000000,0,27363.0,-27.2639961432,-1.04756692639,-57.2400115852,-148.561919625,-29.8176148466,-26.2164292168,91.32190804
27735000000,0,27364.0,-27.3031848012,-1.0618817722,-57.1500115665,-18.4258892437,-52.5583371973,-26.241303029,-38.7241223228
27736000000,0,27365.0,-27.3421039878,-1.18137986257,-57.0600115478,-134.060276115,-32.2199889499,-26.1607241253,77.0002645673
27737000000,0,27366.0,-27.3807533189,-1.19204089264,-56.9700115291,-14.7884801517,-53.0699808894,-26.1887124263,-42.1815313774
27738000000,0,27367.0,-27.419132413,-1.31880664832,-56.8800115103,-144.306068972,-30.2949301936,-26.1003257647,87.4260574615
27739000000,0,27368.0,-27.4572408913,-1.33335212527,-56.7900114916,-18.7387645098,-52.2359718151,-26.1238887661,-38.0512469818
27740000000,0,27369.0,-27.4950783778,-1.44937917112,-56.7000114729,-129.91587307,-32.6797354196,-26.0456992067,73.2158615973
27742000000,0,27370.0,-27.5326444989,-1.46022564759,-56.6100114542,-15.1185666342,-52.746567553,-26.0724188513,-41.4914448199
27742000000,0,27371.0,-27.569938884,-1.57327335291,-56.5200114354,-127.975914442,-32.9013261862,-25.996665531,71.4559030067
27743000000,0,27372.0,-27.6069611648,-1.58567466142,-56.4300114167,-16.770688989,-52.3375591751,-26.0212865034,-39.6593224277
27744000000,0,27373.0,-27.6437109761,-1.7057199703,-56.340011398,-138.143414791,-30.9929407071,-25.9379910058,81.8034033932
27745000000,0,27374.0,-27.6801879552,-1.73454014394,-56.2500113793,-32.8929692646,-49.3602607021,-25.9456478112,-23.3570421147
27749000000,0,27375.0,-27.7163917419,-1.86231471207,-56.1600113605,-145.736256557,-29.4898666858,-25.8540770299,89.5762451965
27749000000,0,27376.0,-27.7523219791,-1.88860237938,-56.0700113418,-30.6744977668,-49.5730493406,-25.8637195997,-25.395513575
27749000000,0,27377.0,-27.7879783121,-2.00014781248,-55.9800113231,-129.860175016,-32.1137271519,-25.7878304996,73.8801636924
27749000000,0,27378.0,-27.8233603889,-2.02095164896,-55.8900113044,-24.9890765218,-50.4269187937,-25.8024087399,-30.9009347826
27749000000,0,27379.0,-27.8584678604,-2.14022586025,-55.8000112856,-137.711590126,-30.5905262458,-25.7182420001,81.9115788406
27751000000,0,27380.0,-27.89330038,-2.16119948182,-55.7100112669,-25.2285886446,-50.2309898172,-25.7321008982,-30.4814226223
27755000000,0,27381.0,-27.9278576041,-2.26426882128,-55.6200112482,-121.263267797,-33.3344956936,-25.6635887828,65.643256549
27755000000,0,27382.0,-27.9621391915,-2.28036420285,-55.5300112295,-20.4960122885,-50.9377288501,-25.6817749886,-35.0339989409
27755000000,0,27383.0,-27.9961448038,-2.39217844273,-55.4400112108,-130.445110356,-31.5964855248,-25.6039663611,75.0050991456
27755000000,0,27384.0,-28.0298741055,-2.41054001957,-55.350011192,-22.7550955516,-50.4030486841,-25.6193340859,-32.5949156404
27756000000,0,27385.0,-28.0633267637,-2.50705302375,-55.2600111733,-115.027519838,-34.1727069017,-25.5562737399,59.7675086645
27757000000,0,27386.0,-28.0965024481,-2.52167032429,-55.1700111546,-19.1763808887,-50.9185656061,-25.5748321238,-35.9936302659
27758000000,0,27387.0,-28.1294008314,-2.61595452337,-55.0800111359,-113.248861969,-34.3769773173,-25.513446308,58.1688508329
27759000000,0,27388.0,-28.1620215889,-2.63498907549,-54.9900111171,-24.0326630379,-49.9561426859,-25.5270325134,-30.9573480792
27760000000,0,27389.0,-28.1943643986,-2.73634506202,-54.9000110984,-121.161126447,-32.8678727192,-25.4580193366,66.2611153488
27761000000,0,27390.0,-28.2264289413,-2.75361208401,-54.8100110797,-21.8824194977,-50.2053908254,-25.4728168573,-32.927591582
27762000000,0,27391.0,-28.2582149006,-2.84134109617,-54.720011061,-106.798047571,-35.2714739563,-25.4168738044,52.0780365097
27763000000,0,27392.0,-28.2897219626,-2.85882405561,-54.6300110422,-21.4538385572,-50.1756140136,-25.430897907,-33.176172485
27764000000,0,27393.0,-28.3209498166,-2.94481595631,-54.5400110235,-105.474640237,-35.3999315335,-25.3761338603,50.9346292137
27765000000,0,27394.0,-28.3518981542,-2.963564587,-54.4500110048,-23.7563272944,-49.6680493041,-25.3883335672,-30.6936837104
27766000000,0,27395.0,-28.38256667,-3.05826570878,-54.3600109861,-114.557523834,-33.6927882372,-25.3243009612,60.1975128481
27767000000,0,27396.0,-28.4129550613,-3.09430443996,-54.2700109673,-40.9254946546,-46.51842934,-25.3186506214,-13.3445163127
27768000000,0,27397.0,-28.4430630282,-3.19919343061,-54.1800109486,-124.315703301,-31.8178698755,-25.2438695976,70.1356923528
27769000000,0,27398.0,-28.4728902736,-3.23536527428,-54.0900109299,-40.1850837949,-46.4746485681,-25.2375249994,-13.904927135
27770000000,0,27399.0,-28.5024365031,-3.32522571652,-54.0000109112,-110.269382995,-34.1216572616,-25.1772107866,56.2693720843
27771000000,0,27400.0,-28.531701425,-3.35598153916,-53.9100108924,-35.4061742686,-47.1694392768,-25.1757198858,-18.5038366239
27772000000,0,27401.0,-28.5606847506,-3.45360949735,-53.8200108737,-117.371848068,-32.7282180152,-25.1070752532,63.5518371942
27773000000,0,27402.0,-28.5893861937,-3.48358039004,-53.730010855,-34.9373556427,-47.097824552,-25.1058058036,-18.7926552123
27774000000,0,27403.0,-28.6178054711,-3.56301234026,-53.6400108363,-98.9831126704,-35.8149917021,-25.0547931308,45.3431018341
27775000000,0,27404.0,-28.6459423023,-3.58694422807,-53.5500108176,-28.6382087288,-48.0841220516,-25.0589980742,-24.9118020888
27776000000,0,27405.0,-28.6737964097,-3.66191097649,-53.4600107988,-95.6609793349,-36.2885092596,-25.0118854332,42.2009685361
27777000000,0,27406.0,-28.7013675182,-3.6859956711,-53.3700107801,-28.740736747,-47.9586694993,-25.0153718471,-24.6292740331
27778000000,0,27407.0,-28.7286553558,-3.77024856902,-53.2800107614,-104.713568146,-34.5837810295,-24.9584067868,51.4335573847
27779000000,0,27408.0,-28.7556596532,-3.79424794598,-53.1900107427,-29.0560994234,-47.7780342229,-24.9614117073,-24.1339113192
27780000000,0,27409.0,-28.7823801439,-3.86177955099,-53.1000107239,-87.5713751214,-37.4782573311,-24.9206005929,34.4713643974
27781000000,0,27410.0,-28.8088165641,-3.92248502567,-53.0100107052,-65.3295767893,-41.284663914,-24.8863315384,12.3195660841
27782000000,0,27411.0,-28.8349686529,-3.99369086717,-52.9200106865,-91.6394834703,-36.5983783151,-24.8412777857,38.7194727838
27783000000,0,27412.0,-28.8608361522,-4.0153495889,-52.8300106678,-26.6127002299,-47.939328387,-24.8454865633,-26.2173104379
27784000000,0,27413.0,-28.8864188067,-4.09292487201,-52.740010649,-98.0602327519,-35.362931932,-24.7934939347,45.3202221029
27785000000,0,27414.0,-28.9117163639,-4.12172316393,-52.6500106303,-33.6179990786,-46.5884032447,-24.7899931999,-19.0320115517
27786000000,0,27415.0,-28.9367285741,-4.19841774947,-52.5600106116,-96.9979653046,-35.4206039357,-24.7383108246,44.437954693
27787000000,0,27416.0,-28.9614551905,-4.2251334032,-52.4700105929,-31.8069591196,-46.7793990871,-24.7363217873,-20.6630514732
27788000000,0,27417.0,-28.9858959691,-4.28623421382,-52.3800105741,-82.125038905,-37.9175474825,-24.6996617552,29.7450283309
27789000000,0,27418.0,-29.0100506685,-4.35221879058,-52.2900105554,-70.6818353584,-39.8260479991,-24.6578318779,18.391824803
27790000000,0,27419.0,-29.0339190505,-4.41761704177,-52.2000105367,-86.7858763646,-36.9271719557,-24.6163020087,34.5858658279
27791000000,0,27420.0,-29.0575008793,-4.48292048669,-52.110010518,-69.8675471828,-39.791450918,-24.5745803927,17.7575366649
27792000000,0,27421.0,-29.0807959224,-4.54466826892,-52.0200104992,-83.6212565216,-37.3081556544,-24.5361276535,31.6012460224
27793000000,0,27422.0,-29.1038039498,-4.6202133704,-51.9300104805,-80.2096218933,-37.7961956655,-24.4835905794,28.2796114128
27794000000,0,27423.0,-29.1265247344,-4.70598516749,-51.8400104618,-106.548392745,-33.0734611821,-24.4205395669,54.7083822829
27795000000,0,27424.0,-29.1489580519,-4.75206800668,-51.7500104431,-51.0061371724,-42.7104273459,-24.3968900453,-0.743873270624
27796000000,0,27425.0,-29.171103681,-4.83104957546,-51.6600104243,-98.4756742595,-34.3105265332,-24.3400541056,46.8156638352
27797000000,0,27426.0,-29.1929614031,-4.87268996389,-51.5700104056,-46.3630239811,-43.3556627116,-24.3202714392,-5.20698642456
27798000000,0,27427.0,-29.2145310025,-4.93444007921,-51.4800103869,-81.3716477689,-37.1596702873,-24.2800909232,29.891637382
27799000000,0,27428.0,-29.2358122662,-5.01027376807,-51.3900103682,-80.2813195592,-37.2390485327,-24.2255384981,28.891309191
27800000000,0,27429.0,-29.2568049842,-5.07556710882,-51.3000103495,-84.7698140689,-36.3626314993,-24.1812378754,33.4698037195
27801000000,0,27430.0,-29.2775089494,-5.14898666736,-51.2100103307,-77.932497815,-37.4482540461,-24.128522282,26.7224874843
27802000000,0,27431.0,-29.2979239574,-5.21916320145,-51.120010312,-89.8397226949,-35.2674934969,-24.0787607559,38.7197123829
27803000000,0,27432.0,-29.3180498067,-5.28847571592,-51.0300102933,-73.9621372204,-37.9370994874,-24.0295740908,22.9321269271
27804000000,0,27433.0,-29.3378862987,-5.34007417971,-50.9400102746,-72.060589451,-38.1978390627,-23.997812119,21.1205791765
27805000000,0,27434.0,-29.3574332376,-5.40827391616,-50.8500102558,-72.7106293499,-37.9837626249,-23.9491593214,21.8606190941
27806000000,0,27435.0,-29.3766904305,-5.46050470131,-50.7600102371,-72.2582797683,-37.9894547778,-23.9161857292,21.4982695312
27807000000,0,27436.0,-29.3956576873,-5.52998573581,-50.6700102184,-74.0961698413,-37.5648113952,-23.8656719515,23.4261596229
27808000000,0,27437.0,-29.4143348209,-5.57984722114,-50.5800101997,-70.1266068552,-38.1874957774,-23.8344875997,19.5465966555
27809000000,0,27438.0,-29.4327216468,-5.64967152916,-50.4900101809,-74.3965162155,-37.3367728747,-23.7830501176,23.9065060346
27810000000,0,27439.0,-29.4508179837,-5.69871231061,-50.4000101622,-69.0397194412,-38.2019938946,-23.752105673,18.639709279
27811000000,0,27440.0,-29.4686236528,-5.76906668221,-50.3100101435,-74.9618630383,-37.0609623325,-23.6995569706,24.6518528948
27812000000,0,27441.0,-29.4861384786,-5.82746910518,-50.2200101248,-78.2195023786,-36.4053268596,-23.6586693734,27.9994922538
27813000000,0,27442.0,-29.503362288,-5.89696134966,-50.130010106,-74.0779450589,-37.0212312502,-23.6064009384,23.9479349529
27814000000,0,27443.0,-29.5202949112,-5.94139680109,-50.0400100873,-64.0488713106,-38.7079250204,-23.5788981101,14.0088612233
27818000000,0,27444.0,-29.536936181,-6.01187299018,-49.9500100686,-74.957038455,-36.6944234931,-23.5250631909,25.0070283864
27818000000,0,27445.0,-29.5532859332,-6.05764010747,-49.8600100499,-65.4528307201,-38.2861693852,-23.4956458257,15.5928206702
27818000000,0,27446.0,-29.5693440064,-6.1309413401,-49.7700100311,-77.7848483644,-36.0182106168,-23.4384026663,28.0148383333
27818000000,0,27447.0,-29.585110242,-6.17610544788,-49.6800100124,-65.0188797737,-38.1792750757,-23.4090047942,15.3388697613
27819000000,0,27448.0,-29.6005844846,-6.26005173815,-49.5900099937,-88.5084954654,-33.9443503839,-23.3405327465,38.9184854717
27820000000,0,27449.0,-29.6157665814,-6.32863355996,-49.500009975,-88.9275577615,-33.7623021847,-23.2871330214,39.4275477865
27821000000,0,27450.0,-29.6306563825,-6.41956564671,-49.4100099562,-95.5664807475,-32.4551650157,-23.2110907358,46.1564707912
27822000000,0,27451.0,-29.645253741,-6.44650403193,-49.3200099375,-46.1181966007,-41.0482697847,-23.1987497091,-3.20181333679
27823000000,0,27452.0,-29.6595585128,-6.52890272201,-49.2300099188,-86.7886149852,-33.8153899257,-23.1306557908,37.5586050664
27824000000,0,27453.0,-29.6735705567,-6.59366163857,-49.1400099001,-83.4891090275,-34.2869842863,-23.0799089181,34.3490991274
27825000000,0,27454.0,-29.6872897345,-6.67604050392,-49.0500098814,-86.7375899465,-33.5844758275,-23.0112492306,37.6875800652
27826000000,0,27455.0,-29.7007159107,-6.72087711815,-48.9600098626,-63.7351565557,-37.5286274705,-22.9798387925,14.7751466931
27827000000,0,27456.0,-29.7138489528,-6.798974156,-48.8700098439,-82.3936504702,-34.1430151236,-22.9148747968,33.5236406263
27828000000,0,27457.0,-29.7266887313,-6.8404728106,-48.7800098252,-60.6612686154,-37.8703033834,-22.8862159207,11.8812587902
27829000000,0,27458.0,-29.7392351193,-6.91796380638,-48.6900098065,-81.8262849456,-34.0472542765,-22.8212713129,33.1362751392
27830000000,0,27459.0,-29.7514879931,-6.95665382921,-48.6000097877,-57.9017877033,-38.1610164122,-22.7948341639,9.30177791559
27831000000,0,27460.0,-29.7634472317,-7.03313751747,-48.510009769,-80.8339670961,-34.030272545,-22.7303097142,32.3239573271
